Estado;Localidade;CEP Inicial
PB;Poço de José de Moura;58908000
PB;Pombal;58840000
PB;Prata;58550000
PB;Princesa Isabel;58755000
PB;Puxinanã;58115000
PB;Queimadas;58470000
PB;Quixabá;58733000
PB;Remígio;58398000
PB;Riachão;58235000
PB;Riachão do Bacamarte;58382000
PB;Riachão do Poço;58348000
PB;Riacho de Santo Antônio;58465000
PB;Riacho dos Cavalos;58870000
PB;Rio Tinto;58297000
PB;Salgadinho;58650000
PB;Salgado de São Félix;58370000
PB;Santa Cecília;58463000
PB;Santa Cruz;58824000
PB;Santa Helena;58925000
PB;Santa Inês;58978000
PB;Santa Luzia;58600000
PB;Santa Rita;58300001
PB;Santa Rita;58300001
PB;Santa Teresinha;58720000
PB;Santana de Mangueira;58985000
PB;Santana dos Garrotes;58795000
PB;Santo André;58675000
PB;São Bentinho;58857000
PB;São Bento;58865000
PB;São Domingos;58853000
PB;São Domingos do Cariri;58485000
PB;São Francisco;58818000
PB;São João do Cariri;58590000
PB;São João do Rio do Peixe;58910000
PB;São João do Tigre;58520000
PB;São José da Lagoa Tapada;58815000
PB;São José de Caiana;58784000
PB;São José de Espinharas;58723000
PB;São José de Piranhas;58940000
PB;São José de Princesa;58758000
PB;São José do Bonfim;58725000
PB;São José do Brejo do Cruz;58893000
PB;São José do Sabugi;58610000
PB;São José dos Cordeiros;58570000
PB;São José dos Ramos;58339000
PB;São Mamede;58625000
PB;São Miguel de Taipu;58334000
PB;São Sebastião de Lagoa de Roça;58119000
PB;São Sebastião do Umbuzeiro;58510000
PB;São Vicente do Seridó;58158000
PB;Sapé;58340000
PB;Serra Branca;58580000
PB;Serra da Raiz;58260000
PB;Serra Grande;58955000
PB;Serra Redonda;58385000
PB;Serraria;58395000
PB;Sertãozinho;58268000
PB;Sobrado;58342000
PB;Solânea;58225000
PB;Soledade;58155000
PB;Sossego;58177000
PB;Sousa;58800001
PB;Sousa;58800001
PB;Sumé;58540000
PB;Tacima;58240000
PB;Taperoá;58680000
PB;Tavares;58753000
PB;Teixeira;58735000
PB;Tenório;58665000
PB;Triunfo;58920000
PB;Uiraúna;58915000
PB;Umbuzeiro;58497000
PB;Várzea;58620000
PB;Vieirópolis;58822000
PB;Vista Serrana;58710000
PB;Zabelê;58515000
PE;Abreu e Lima;53500001
PE;Abreu e Lima;53500001
PE;Afogados da Ingazeira;56800000
PE;Afrânio;56360000
PE;Agrestina;55495000
PE;Água Preta;55550000
PE;Águas Belas;55340000
PE;Alagoinha;55260000
PE;Aliança;55890000
PE;Altinho;55490000
PE;Amaraji;55515000
PE;Angelim;55430000
PE;Araçoiaba;53690000
PE;Araripina;56280000
PE;Arcoverde;56500001
PE;Arcoverde;56500001
PE;Barra de Guabiraba;55690000
PE;Barreiros;55560000
PE;Belém de Maria;55440000
PE;Belém do São Francisco;56440000
PE;Belo Jardim;55150001
PE;Belo Jardim;55150001
PE;Betânia;56670000
PE;Bezerros;55660000
PE;Bodocó;56220000
PE;Bom Conselho;55330000
PE;Bom Jardim;55730000
PE;Bonito;55680000
PE;Brejão;55325000
PE;Brejinho;56740000
PE;Brejo da Madre de Deus;55170000
PE;Buenos Aires;55845000
PE;Buíque;56520000
PE;Cabo de Santo Agostinho;54500001
PE;Cabo de Santo Agostinho;54500001
PE;Cabrobó;56180000
PE;Cachoeirinha;55380000
PE;Caetés;55360000
PE;Calçado;55375000
PE;Calumbi;56930000
PE;Camaragibe;54750001
PE;Camaragibe;54750001
PE;Camocim de São Félix;55665000
PE;Camutanga;55930000
PE;Canhotinho;55420000
PE;Capoeiras;55365000
PE;Carnaíba;56820000
PE;Carnaubeira da Penha;56420000
PE;Carpina;55810001
PE;Carpina;55810001
PE;Caruaru;55000001
PE;Caruaru;55000001
PE;Casinhas;55755000
PE;Catende;55400000
PE;Cedro;56130000
PE;Chã de Alegria;55835000
PE;Chã Grande;55636000
PE;Condado;55940000
PE;Correntes;55315000
PE;Cortês;55525000
PE;Cumaru;55655000
PE;Cupira;55460000
PE;Custódia;56640000
PE;Dormentes;56355000
PE;Escada;55500000
PE;Exu;56230000
PE;Feira Nova;55715000
PE;Fernando de Noronha;53990000
PE;Ferreiros;55880000
PE;Flores;56850000
PE;Floresta;56400000
PE;Frei Miguelinho;55780000
PE;Gameleira;55530000
PE;Garanhuns;55290001
PE;Garanhuns;55290001
PE;Glória do Goitá;55620000
PE;Goiana;55900000
PE;Granito;56160000
PE;Gravatá;55640001
PE;Gravatá;55640001
PE;Iati;55345000
PE;Ibimirim;56580000
PE;Ibirajuba;55390000
PE;Igarassu;53600001
PE;Igarassu;53600001
PE;Iguaraci;56840000
PE;Ilha de Itamaracá;53900000
PE;Inajá;56560000
PE;Ingazeira;56830000
PE;Ipojuca;55590000
PE;Ipubi;56260000
PE;Itacuruba;56430000
PE;Itaíba;56550000
PE;Itambé;55920000
PE;Itapetim;56720000
PE;Itapissuma;53700000
PE;Itaquitinga;55950000
PE;Jaboatão dos Guararapes;54000001
PE;Jaboatão dos Guararapes;54000001
PE;Jaqueira;55409000
PE;Jataúba;55180000
PE;Jatobá;56470000
PE;João Alfredo;55720000
PE;Joaquim Nabuco;55535000
PE;Jucati;55398000
PE;Jupi;55395000
PE;Jurema;55480000
PE;Lagoa do Carro;55820000
PE;Lagoa do Itaenga;55840000
PE;Lagoa do Ouro;55320000
PE;Lagoa dos Gatos;55450000
PE;Lagoa Grande;56395000
PE;Lajedo;55385000
PE;Limoeiro;55700000
PE;Macaparana;55865000
PE;Machados;55740000
PE;Manari;56565000
PE;Maraial;55405000
PE;Mirandiba;56980000
PE;Moreilândia;56150000
PE;Moreno;54800000
PE;Nazaré da Mata;55800000
PE;Olinda;53000001
PE;Olinda;53000001
PE;Orobó;55745000
PE;Orocó;56170000
PE;Ouricuri;56200000
PE;Palmares;55540000
PE;Palmeirina;55310000
PE;Panelas;55470000
PE;Paranatama;55355000
PE;Parnamirim;56163000
PE;Passira;55650000
PE;Paudalho;55825000
PE;Paulista;53400001
PE;Paulista;53400001
PE;Pedra;55280000
PE;Pesqueira;55200000
PE;Petrolândia;56460000
PE;Petrolina;56300001
PE;Petrolina;56300001
PE;Poção;55240000
PE;Pombos;55630000
PE;Primavera;55510000
PE;Quipapá;55415000
PE;Quixabá;56828000
PE;Recife;50000001
PE;Recife;50000001
PE;Riacho das Almas;55120000
PE;Ribeirão;55520000
PE;Rio Formoso;55570000
PE;Sairé;55695000
PE;Salgadinho;55675000
PE;Salgueiro;56000000
PE;Saloá;55350000
PE;Sanharó;55250000
PE;Santa Cruz;56215000
PE;Santa Cruz da Baixa Verde;56895000
PE;Santa Cruz do Capibaribe;55190001
PE;Santa Cruz do Capibaribe;55190001
PE;Santa Filomena;56210000
PE;Santa Maria da Boa Vista;56380000
PE;Santa Maria do Cambucá;55765000
PE;Santa Terezinha;56750000
PE;São Benedito do Sul;55410000
PE;São Bento do Una;55370000
PE;São Caitano;55130000
PE;São João;55435000
PE;São Joaquim do Monte;55670000
PE;São José da Coroa Grande;55565000
PE;São José do Belmonte;56950000
PE;São José do Egito;56700000
PE;São Lourenço da Mata;54700001
PE;São Lourenço da Mata;54700001
PE;São Vicente Ferrer;55860000
PE;Serra Talhada;56900001
PE;Serra Talhada;56900001
PE;Serrita;56140000
PE;Sertânia;56600000
PE;Sirinhaém;55580000
PE;Solidão;56795000
PE;Surubim;55750000
PE;Tabira;56780000
PE;Tacaimbó;55140000
PE;Tacaratu;56480000
PE;Tamandaré;55578000
PE;Taquaritinga do Norte;55790000
PE;Terezinha;55305000
PE;Terra Nova;56190000
PE;Timbaúba;55870000
PE;Toritama;55125000
PE;Tracunhaém;55805000
PE;Trindade;56250000
PE;Triunfo;56870000
PE;Tupanatinga;56540000
PE;Tuparetama;56760000
PE;Venturosa;55270000
PE;Verdejante;56120000
PE;Vertente do Lério;55760000
PE;Vertentes;55770000
PE;Vicência;55850000
PE;Vitória de Santo Antão;55600001
PE;Vitória de Santo Antão;55600001
PE;Xexéu;55555000
PI;Acauã;64748000
PI;Agricolândia;64440000
PI;Água Branca;64460000
PI;Alagoinha do Piauí;64655000
PI;Alegrete do Piauí;64675000
PI;Alto Longá;64360000
PI;Altos;64290000
PI;Alvorada do Gurguéia;64923000
PI;Amarante;64400000
PI;Angical do Piauí;64410000
PI;Anísio de Abreu;64780000
PI;Antônio Almeida;64855000
PI;Aroazes;64310000
PI;Aroeiras do Itaim;64612000
PI;Arraial;64480000
PI;Assunção do Piauí;64333000
PI;Avelino Lopes;64965000
PI;Baixa Grande do Ribeiro;64868000
PI;Barra D'Alcântara;64528000
PI;Barras;64100000
PI;Barreiras do Piauí;64990000
PI;Barro Duro;64455000
PI;Batalha;64190000
PI;Bela Vista do Piauí;64705000
PI;Belém do Piauí;64678000
PI;Beneditinos;64380000
PI;Bertolínia;64870000
PI;Betânia do Piauí;64753000
PI;Boa Hora;64108000
PI;Bocaina;64630000
PI;Bom Jesus;64900000
PI;Bom Princípio do Piauí;64225000
PI;Bonfim do Piauí;64775000
PI;Boqueirão do Piauí;64283000
PI;Brasileira;64265000
PI;Brejo do Piauí;64895000
PI;Buriti dos Lopes;64230000
PI;Buriti dos Montes;64345000
PI;Cabeceiras do Piauí;64105000
PI;Cajazeiras do Piauí;64514000
PI;Cajueiro da Praia;64222000
PI;Caldeirão Grande do Piauí;64695000
PI;Campinas do Piauí;64730000
PI;Campo Alegre do Fidalgo;64767000
PI;Campo Grande do Piauí;64578000
PI;Campo Largo do Piauí;64148000
PI;Campo Maior;64280000
PI;Canavieira;64833000
PI;Canto do Buriti;64890000
PI;Capitão de Campos;64270000
PI;Capitão Gervásio Oliveira;64763000
PI;Caracol;64795000
PI;Caraúbas do Piauí;64233000
PI;Caridade do Piauí;64590000
PI;Castelo do Piauí;64340000
PI;Caxingó;64228000
PI;Cocal;64235000
PI;Cocal de Telha;64278000
PI;Cocal dos Alves;64238000
PI;Coivaras;64335000
PI;Colônia do Gurguéia;64885000
PI;Colônia do Piauí;64516000
PI;Conceição do Canindé;64740000
PI;Coronel José Dias;64793000
PI;Corrente;64980000
PI;Cristalândia do Piauí;64995000
PI;Cristino Castro;64920000
PI;Curimatá;64960000
PI;Currais;64905000
PI;Curral Novo do Piauí;64595000
PI;Curralinhos;64453000
PI;Demerval Lobão;64390000
PI;Dirceu Arcoverde;64785000
PI;Dom Expedito Lopes;64620000
PI;Dom Inocêncio;64790000
PI;Domingos Mourão;64250000
PI;Elesbão Veloso;64325000
PI;Eliseu Martins;64880000
PI;Esperantina;64180000
PI;Fartura do Piauí;64788000
PI;Flores do Piauí;64815000
PI;Floresta do Piauí;64563000
PI;Floriano;64800001
PI;Floriano;64800001
PI;Francinópolis;64520000
PI;Francisco Ayres;64475000
PI;Francisco Macedo;64683000
PI;Francisco Santos;64645000
PI;Fronteiras;64690000
PI;Geminiano;64613000
PI;Gilbués;64930000
PI;Guadalupe;64840000
PI;Guaribas;64798000
PI;Hugo Napoleão;64470000
PI;Ilha Grande;64224000
PI;Inhuma;64535000
PI;Ipiranga do Piauí;64540000
PI;Isaías Coelho;64570000
PI;Itainópolis;64565000
PI;Itaueira;64820000
PI;Jacobina do Piauí;64755000
PI;Jaicós;64575000
PI;Jardim do Mulato;64495000
PI;Jatobá do Piauí;64275000
PI;Jerumenha;64830000
PI;João Costa;64765000
PI;Joaquim Pires;64170000
PI;Joca Marques;64165000
PI;José de Freitas;64110000
PI;Juazeiro do Piauí;64343000
PI;Júlio Borges;64963000
PI;Jurema;64782000
PI;Lagoa Alegre;64138000
PI;Lagoa de São Francisco;64258000
PI;Lagoa do Barro do Piauí;64768000
PI;Lagoa do Piauí;64388000
PI;Lagoa do Sítio;64308000
PI;Lagoinha do Piauí;64465000
PI;Landri Sales;64850000
PI;Luís Correia;64220000
PI;Luzilândia;64160000
PI;Madeiro;64168000
PI;Manoel Emídio;64875000
PI;Marcolândia;64685000
PI;Marcos Parente;64845000
PI;Massapê do Piauí;64573000
PI;Matias Olímpio;64150000
PI;Miguel Alves;64130000
PI;Miguel Leão;64445000
PI;Milton Brandão;64253000
PI;Monsenhor Gil;64450000
PI;Monsenhor Hipólito;64650000
PI;Monte Alegre do Piauí;64940000
PI;Morro Cabeça no Tempo;64968000
PI;Morro do Chapéu do Piauí;64178000
PI;Murici dos Portelas;64175000
PI;Nazaré do Piauí;64825000
PI;Nazária;64415000
PI;Nossa Senhora de Nazaré;64288000
PI;Nossa Senhora dos Remédios;64140000
PI;Nova Santa Rita;64764000
PI;Novo Oriente do Piauí;64530000
PI;Novo Santo Antônio;64365000
PI;Oeiras;64500000
PI;Olho D'Água do Piauí;64468000
PI;Padre Marcos;64680000
PI;Paes Landim;64710000
PI;Pajeú do Piauí;64898000
PI;Palmeira do Piauí;64925000
PI;Palmeirais;64420000
PI;Paquetá;64618000
PI;Parnaguá;64970000
PI;Parnaíba;64200001
PI;Parnaíba;64200001
PI;Passagem Franca do Piauí;64395000
PI;Patos do Piauí;64580000
PI;Pau D'Arco do Piauí;64295000
PI;Paulistana;64750000
PI;Pavussu;64838000
PI;Pedro II;64255000
PI;Pedro Laurentino;64728000
PI;Picos;64600001
PI;Picos;64600001
PI;Pimenteiras;64320000
PI;Pio IX;64660000
PI;Piracuruca;64240000
PI;Piripiri;64260000
PI;Porto;64145000
PI;Porto Alegre do Piauí;64858000
PI;Prata do Piauí;64370000
PI;Queimada Nova;64758000
PI;Redenção do Gurguéia;64915000
PI;Regeneração;64490000
PI;Riacho Frio;64975000
PI;Ribeira do Piauí;64725000
PI;Ribeiro Gonçalves;64865000
PI;Rio Grande do Piauí;64835000
PI;Santa Cruz do Piauí;64545000
PI;Santa Cruz dos Milagres;64315000
PI;Santa Filomena;64945000
PI;Santa Luz;64910000
PI;Santa Rosa do Piauí;64518000
PI;Santana do Piauí;64615000
PI;Santo Antônio de Lisboa;64640000
PI;Santo Antônio dos Milagres;64438000
PI;Santo Inácio do Piauí;64560000
PI;São Braz do Piauí;64783000
PI;São Félix do Piauí;64375000
PI;São Francisco de Assis do Piauí;64745000
PI;São Francisco do Piauí;64550000
PI;São Gonçalo do Gurguéia;64993000
PI;São Gonçalo do Piauí;64435000
PI;São João da Canabrava;64635000
PI;São João da Fronteira;64243000
PI;São João da Serra;64350000
PI;São João da Varjota;64510000
PI;São João do Arraial;64155000
PI;São João do Piauí;64760000
PI;São José do Divino;64245000
PI;São José do Peixe;64555000
PI;São José do Piauí;64625000
PI;São Julião;64670000
PI;São Lourenço do Piauí;64778000
PI;São Luís do Piauí;64638000
PI;São Miguel da Baixa Grande;64378000
PI;São Miguel do Fidalgo;64558000
PI;São Miguel do Tapuio;64330000
PI;São Pedro do Piauí;64430000
PI;São Raimundo Nonato;64770000
PI;Sebastião Barros;64985000
PI;Sebastião Leal;64873000
PI;Sigefredo Pacheco;64285000
PI;Simões;64585000
PI;Simplício Mendes;64700000
PI;Socorro do Piauí;64720000
PI;Sussuapara;64610000
PI;Tamboril do Piauí;64893000
PI;Tanque do Piauí;64512000
PI;Teresina;64000001
PI;Teresina;64000001
PI;União;64120000
PI;Uruçuí;64860000
PI;Valença do Piauí;64300000
PI;Várzea Branca;64773000
PI;Várzea Grande;64525000
PI;Vera Mendes;64568000
PI;Vila Nova do Piauí;64688000
PI;Wall Ferraz;64548000
PR;Abatiá;86460000
PR;Adrianópolis;83490000
PR;Agudos do Sul;83850000
PR;Almirante Tamandaré;83500001
PR;Almirante Tamandaré;83500001
PR;Altamira do Paraná;85280000
PR;Alto Paraíso;87528000
PR;Alto Paraná;87750000
PR;Alto Piquiri;87580000
PR;Altônia;87550000
PR;Alvorada do Sul;86150000
PR;Amaporã;87850000
PR;Ampére;85640000
PR;Anahy;85425000
PR;Andirá;86380000
PR;Ângulo;86755000
PR;Antonina;83370000
PR;Antônio Olinto;83980000
PR;Apucarana;86800001
PR;Apucarana;86800001
PR;Arapongas;86700001
PR;Arapongas;86700001
PR;Arapoti;84990000
PR;Arapuã;86884000
PR;Araruna;87260000
PR;Araucária;83700001
PR;Araucária;83700001
PR;Ariranha do Ivaí;86880000
PR;Assaí;86220000
PR;Assis Chateaubriand;85935000
PR;Astorga;86730000
PR;Atalaia;87630000
PR;Balsa Nova;83650000
PR;Bandeirantes;86360000
PR;Barbosa Ferraz;86960000
PR;Barra do Jacaré;86385000
PR;Barracão;85700000
PR;Bela Vista da Caroba;85745000
PR;Bela Vista do Paraíso;86130000
PR;Bituruna;84640000
PR;Boa Esperança;87390000
PR;Boa Esperança do Iguaçu;85680000
PR;Boa Ventura de São Roque;85225000
PR;Boa Vista da Aparecida;85780000
PR;Bocaiúva do Sul;83450000
PR;Bom Jesus do Sul;85708000
PR;Bom Sucesso;86940000
PR;Bom Sucesso do Sul;85515000
PR;Borrazópolis;86925000
PR;Braganey;85430000
PR;Brasilândia do Sul;87595000
PR;Cafeara;86640000
PR;Cafelândia;85415000
PR;Cafezal do Sul;87565000
PR;Califórnia;86820000
PR;Cambará;86390000
PR;Cambé;86180001
PR;Cambé;86180001
PR;Cambira;86890000
PR;Campina da Lagoa;87345000
PR;Campina do Simão;85148000
PR;Campina Grande do Sul;83430000
PR;Campo Bonito;85450000
PR;Campo do Tenente;83870000
PR;Campo Largo;83600001
PR;Campo Largo;83600001
PR;Campo Magro;83535000
PR;Campo Mourão;87300001
PR;Campo Mourão;87300001
PR;Cândido de Abreu;84470000
PR;Candói;85140000
PR;Cantagalo;85160000
PR;Capanema;85760000
PR;Capitão Leônidas Marques;85790000
PR;Carambeí;84145000
PR;Carlópolis;86420000
PR;Cascavel;85800001
PR;Cascavel;85800001
PR;Castro;84160001
PR;Castro;84160001
PR;Catanduvas;85470000
PR;Centenário do Sul;86630000
PR;Cerro Azul;83570000
PR;Céu Azul;85840000
PR;Chopinzinho;85560000
PR;Cianorte;87200001
PR;Cianorte;87200001
PR;Cidade Gaúcha;87820000
PR;Clevelândia;85530000
PR;Colombo;83400001
PR;Colombo;83400001
PR;Colorado;86690000
PR;Congonhinhas;86320000
PR;Conselheiro Mairinck;86480000
PR;Contenda;83730000
PR;Corbélia;85420000
PR;Cornélio Procópio;86300000
PR;Coronel Domingos Soares;85557000
PR;Coronel Vivida;85550000
PR;Corumbataí do Sul;86970000
PR;Cruz Machado;84620000
PR;Cruzeiro do Iguaçu;85598000
PR;Cruzeiro do Oeste;87400000
PR;Cruzeiro do Sul;87650000
PR;Cruzmaltina;86855000
PR;Curitiba;80000001
PR;Curitiba;80000001
PR;Curiúva;84280000
PR;Diamante do Norte;87990000
PR;Diamante do Sul;85408000
PR;Diamante d'Oeste;85896000
PR;Dois Vizinhos;85660000
PR;Douradina;87485000
PR;Doutor Camargo;87155000
PR;Doutor Ulysses;83590000
PR;Enéas Marques;85630000
PR;Engenheiro Beltrão;87270000
PR;Entre Rios do Oeste;85988000
PR;Esperança Nova;87545000
PR;Espigão Alto do Iguaçu;85465000
PR;Farol;87325000
PR;Faxinal;86840000
PR;Fazenda Rio Grande;83820001
PR;Fazenda Rio Grande;83820001
PR;Fênix;86950000
PR;Fernandes Pinheiro;84535000
PR;Figueira;84285000
PR;Flor da Serra do Sul;85618000
PR;Floraí;87185000
PR;Floresta;87120000
PR;Florestópolis;86165000
PR;Flórida;86780000
PR;Formosa do Oeste;85830000
PR;Foz do Iguaçu;85850001
PR;Foz do Iguaçu;85850001
PR;Foz do Jordão;85145000
PR;Francisco Alves;87570000
PR;Francisco Beltrão;85600001
PR;Francisco Beltrão;85600001
PR;General Carneiro;84660000
PR;Godoy Moreira;86938000
PR;Goioerê;87360000
PR;Goioxim;85162000
PR;Grandes Rios;86845000
PR;Guaíra;85980000
PR;Guairaçá;87880000
PR;Guamiranga;84435000
PR;Guapirama;86465000
PR;Guaporema;87810000
PR;Guaraci;86620000
PR;Guaraniaçu;85400000
PR;Guarapuava;85000001
PR;Guarapuava;85000001
PR;Guaraqueçaba;83390000
PR;Guaratuba;83280000
PR;Honório Serpa;85548000
PR;Ibaiti;84900000
PR;Ibema;85478000
PR;Ibiporã;86200000
PR;Icaraíma;87530000
PR;Iguaraçu;86750000
PR;Iguatu;85423000
PR;Imbaú;84250000
PR;Imbituva;84430000
PR;Inácio Martins;85155000
PR;Inajá;87670000
PR;Indianópolis;87235000
PR;Ipiranga;84450000
PR;Iporã;87560000
PR;Iracema do Oeste;85833000
PR;Irati;84500000
PR;Iretama;87280000
PR;Itaguajé;86670000
PR;Itaipulândia;85880000
PR;Itambaracá;86375000
PR;Itambé;87175000
PR;Itapejara d'Oeste;85580000
PR;Itaperuçu;83560000
PR;Itaúna do Sul;87980000
PR;Ivaí;84460000
PR;Ivaiporã;86870000
PR;Ivaté;87525000
PR;Ivatuba;87130000
PR;Jaboti;84930000
PR;Jacarezinho;86400000
PR;Jaguapitã;86610000
PR;Jaguariaíva;84200000
PR;Jandaia do Sul;86900000
PR;Janiópolis;87380000
PR;Japira;84920000
PR;Japurá;87225000
PR;Jardim Alegre;86860000
PR;Jardim Olinda;87690000
PR;Jataizinho;86210000
PR;Jesuítas;85835000
PR;Joaquim Távora;86455000
PR;Jundiaí do Sul;86470000
PR;Juranda;87355000
PR;Jussara;87230000
PR;Kaloré;86920000
PR;Lapa;83750000
PR;Laranjal;85275000
PR;Laranjeiras do Sul;85300001
PR;Laranjeiras do Sul;85300001
PR;Leópolis;86330000
PR;Lidianópolis;86865000
PR;Lindoeste;85826000
PR;Loanda;87900000
PR;Lobato;86790000
PR;Londrina;86000001
PR;Londrina;86000001
PR;Luiziana;87290000
PR;Lunardelli;86935000
PR;Lupionópolis;86635000
PR;Mallet;84570000
PR;Mamborê;87340000
PR;Mandaguaçu;87160000
PR;Mandaguari;86975000
PR;Mandirituba;83800000
PR;Manfrinópolis;85628000
PR;Mangueirinha;85540000
PR;Manoel Ribas;85260000
PR;Marechal Cândido Rondon;85960000
PR;Maria Helena;87480000
PR;Marialva;86990000
PR;Marilândia do Sul;86825000
PR;Marilena;87960000
PR;Mariluz;87470000
PR;Maringá;87000001
PR;Maringá;87000001
PR;Mariópolis;85525000
PR;Maripá;85955000
PR;Marmeleiro;85615000
PR;Marquinho;85168000
PR;Marumbi;86910000
PR;Matelândia;85887000
PR;Matinhos;83260000
PR;Mato Rico;85240000
PR;Mauá da Serra;86828000
PR;Medianeira;85884000
PR;Mercedes;85998000
PR;Mirador;87840000
PR;Miraselva;86615000
PR;Missal;85890000
PR;Moreira Sales;87370000
PR;Morretes;83350000
PR;Munhoz de Melo;86760000
PR;Nossa Senhora das Graças;86680000
PR;Nova Aliança do Ivaí;87790000
PR;Nova América da Colina;86230000
PR;Nova Aurora;85410000
PR;Nova Cantu;87330000
PR;Nova Esperança;87600000
PR;Nova Esperança do Sudoeste;85635000
PR;Nova Fátima;86310000
PR;Nova Laranjeiras;85350000
PR;Nova Londrina;87970000
PR;Nova Olímpia;87490000
PR;Nova Prata do Iguaçu;85685000
PR;Nova Santa Bárbara;86250000
PR;Nova Santa Rosa;85930000
PR;Nova Tebas;85250000
PR;Novo Itacolomi;86895000
PR;Ortigueira;84350000
PR;Ourizona;87170000
PR;Ouro Verde do Oeste;85933000
PR;Paiçandu;87140000
PR;Palmas;85555000
PR;Palmeira;84130000
PR;Palmital;85270000
PR;Palotina;85950000
PR;Paraíso do Norte;87780000
PR;Paranacity;87660000
PR;Paranaguá;83200001
PR;Paranaguá;83200001
PR;Paranapoema;87680000
PR;Paranavaí;87700001
PR;Paranavaí;87700001
PR;Pato Bragado;85948000
PR;Pato Branco;85500001
PR;Pato Branco;85500001
PR;Paula Freitas;84630000
PR;Paulo Frontin;84635000
PR;Peabiru;87250000
PR;Perobal;87538000
PR;Pérola;87540000
PR;Pérola d'Oeste;85740000
PR;Piên;83860000
PR;Pinhais;83320001
PR;Pinhais;83320001
PR;Pinhal de São Bento;85727000
PR;Pinhalão;84925000
PR;Pinhão;85170000
PR;Piraí do Sul;84240000
PR;Piraquara;83300001
PR;Piraquara;83300001
PR;Pitanga;85200000
PR;Pitangueiras;86613000
PR;Planaltina do Paraná;87860000
PR;Planalto;85750000
PR;Ponta Grossa;84000001
PR;Ponta Grossa;84000001
PR;Pontal do Paraná;83255000
PR;Porecatu;86160000
PR;Porto Amazonas;84140000
PR;Porto Barreiro;85345000
PR;Porto Rico;87950000
PR;Porto Vitória;84615000
PR;Prado Ferreira;86618000
PR;Pranchita;85730000
PR;Presidente Castelo Branco;87180000
PR;Primeiro de Maio;86140000
PR;Prudentópolis;84400000
PR;Quarto Centenário;87365000
PR;Quatiguá;86450000
PR;Quatro Barras;83420000
PR;Quatro Pontes;85940000
PR;Quedas do Iguaçu;85460000
PR;Querência do Norte;87930000
PR;Quinta do Sol;87265000
PR;Quitandinha;83840000
PR;Ramilândia;85888000
PR;Rancho Alegre;86290000
PR;Rancho Alegre d'Oeste;87395000
PR;Realeza;85770000
PR;Rebouças;84550000
PR;Renascença;85610000
PR;Reserva;84320000
PR;Reserva do Iguaçu;85195000
PR;Ribeirão Claro;86410000
PR;Ribeirão do Pinhal;86490000
PR;Rio Azul;84560000
PR;Rio Bom;86830000
PR;Rio Bonito do Iguaçu;85340000
PR;Rio Branco do Ivaí;86848000
PR;Rio Branco do Sul;83540000
PR;Rio Negro;83880000
PR;Rolândia;86600001
PR;Rolândia;86600001
PR;Roncador;87320000
PR;Rondon;87800000
PR;Rosário do Ivaí;86850000
PR;Sabáudia;86720000
PR;Salgado Filho;85620000
PR;Salto do Itararé;84945000
PR;Salto do Lontra;85670000
PR;Santa Amélia;86370000
PR;Santa Cecília do Pavão;86225000
PR;Santa Cruz de Monte Castelo;87920000
PR;Santa Fé;86770000
PR;Santa Helena;85892000
PR;Santa Inês;86660000
PR;Santa Isabel do Ivaí;87910000
PR;Santa Izabel do Oeste;85650000
PR;Santa Lúcia;85795000
PR;Santa Maria do Oeste;85230000
PR;Santa Mariana;86350000
PR;Santa Mônica;87915000
PR;Santa Tereza do Oeste;85825000
PR;Santa Terezinha de Itaipu;85875000
PR;Santana do Itararé;84970000
PR;Santo Antônio da Platina;86430000
PR;Santo Antônio do Caiuá;87730000
PR;Santo Antônio do Paraíso;86315000
PR;Santo Antônio do Sudoeste;85710000
PR;Santo Inácio;86650000
PR;São Carlos do Ivaí;87770000
PR;São Jerônimo da Serra;86270000
PR;São João;85570000
PR;São João do Caiuá;87740000
PR;São João do Ivaí;86930000
PR;São João do Triunfo;84150000
PR;São Jorge do Ivaí;87190000
PR;São Jorge do Patrocínio;87555000
PR;São Jorge D'Oeste;85575000
PR;São José da Boa Vista;84980000
PR;São José das Palmeiras;85898000
PR;São José dos Pinhais;83000001
PR;São José dos Pinhais;83000001
PR;São Manoel do Paraná;87215000
PR;São Mateus do Sul;83900000
PR;São Miguel do Iguaçu;85877000
PR;São Pedro do Iguaçu;85929000
PR;São Pedro do Ivaí;86945000
PR;São Pedro do Paraná;87955000
PR;São Sebastião da Amoreira;86240000
PR;São Tomé;87220000
PR;Sapopema;84290000
PR;Sarandi;87110001
PR;Sarandi;87110001
PR;Saudade do Iguaçu;85568000
PR;Sengés;84220000
PR;Serranópolis do Iguaçu;85885000
PR;Sertaneja;86340000
PR;Sertanópolis;86170000
PR;Siqueira Campos;84940000
PR;Sulina;85565000
PR;Tamarana;86125000
PR;Tamboara;87760000
PR;Tapejara;87430000
PR;Tapira;87830000
PR;Teixeira Soares;84530000
PR;Telêmaco Borba;84260001
PR;Telêmaco Borba;84260001
PR;Terra Boa;87240000
PR;Terra Rica;87890000
PR;Terra Roxa;85990000
PR;Tibagi;84300000
PR;Tijucas do Sul;83190000
PR;Toledo;85900001
PR;Toledo;85900001
PR;Tomazina;84935000
PR;Três Barras do Paraná;85485000
PR;Tunas do Paraná;83480000
PR;Tuneiras do Oeste;87450000
PR;Tupãssi;85945000
